transaction_id,customer_id,product_category,amount,quantity,payment_method,transaction_date
501666,103978,Groceries,2090.48,2,UPI,2023-02-04
501667,104140,Beauty,477.42,2,Card,2023-01-15
501668,102774,Beauty,1195.52,3,UPI,2023-02-10
501669,101458,Beauty,414.98,3,UPI,2023-03-10
501670,104662,Groceries,834.63,3,UPI,2024-04-18
501671,103118,Books,79.96,1,UPI,2024-05-31
501672,103976,Sports,2344.89,3,Cash,2021-04-26
501673,100011,Electronics,109.47,4,Netbanking,2023-08-19
501674,102228,Clothing,354.88,1,UPI,2023-10-26
501675,104380,Home,536.88,2,Card,2023-02-12
501676,101673,Groceries,1227.51,1,UPI,2021-03-07
501677,103626,Toys,1577.7,1,Wallet,2022-06-11
501678,103305,Sports,150.65,4,Card,2022-03-25
501679,100734,Electronics,103.33,2,UPI,2024-03-18
501680,103874,Toys,1975.28,3,Netbanking,2021-04-11
501681,100528,Clothing,1544.45,3,UPI,2024-07-14
501682,103633,Clothing,2187.34,3,Wallet,2022-12-31
501683,104955,Beauty,1404.41,2,Card,2022-07-08
501684,104780,Home,1718.42,1,UPI,2021-03-07
501685,103987,Clothing,621.78,4,Card,2024-10-05
501686,102641,Groceries,1120.46,2,Wallet,2021-04-30
501687,103379,Clothing,2014.12,4,Card,2021-09-02
501688,103633,Home,276.66,2,Wallet,2022-01-24
501689,100033,Home,709.53,2,Card,2021-10-14
501690,100485,Home,1668.75,2,Card,2023-12-08
501691,102996,Home,962.78,1,Card,2023-03-11
501692,100026,Clothing,1423.55,4,UPI,2023-04-05
501693,104547,Home,465.85,3,Card,2022-02-22
501694,102440,Groceries,89.45,4,Card,2023-08-28
501695,101274,Groceries,85.49,3,UPI,2021-12-17
501696,101943,Home,3483.05,4,Wallet,2021-06-04
501697,104272,Electronics,3520.51,2,Wallet,2024-09-23
501698,104640,Electronics,334.82,1,Card,2024-07-08
501699,100547,Groceries,241.45,2,UPI,2021-07-22
501700,103892,Groceries,71.97,1,UPI,2023-08-23
501701,102877,Groceries,365.6,2,UPI,2022-03-16
501702,102929,Groceries,538.39,3,Card,2024-04-04
501703,103899,Electronics,381.29,3,UPI,2022-01-14
501704,101095,Groceries,1965.73,2,Netbanking,2021-02-17
501705,102628,Electronics,1710.82,4,Card,2021-08-17
501706,101572,Groceries,151.38,3,Card,2023-09-17
501707,100449,Beauty,1484.1,2,Card,2022-11-12
501708,100499,Groceries,932.23,1,Cash,2023-11-12
501709,100650,Home,220.11,1,Cash,2024-07-22
501710,103083,Electronics,1664.35,1,Card,2024-02-11
501711,100503,Electronics,157.97,1,Netbanking,2023-06-17
501712,102833,Clothing,283.98,4,Card,2023-08-27
501713,102948,Clothing,243.93,4,UPI,2023-08-13
501714,104528,Groceries,3406.92,4,Card,2024-01-18
501715,103134,Groceries,1487.41,2,Card,2022-10-08
501716,104920,Electronics,685.78,3,Cash,2021-01-11
501717,100136,Beauty,2122.54,1,UPI,2023-11-17
501718,103507,Groceries,341.95,3,Card,2022-04-01
501719,100121,Groceries,3260.0,2,Card,2023-11-21
501720,103642,Beauty,1482.82,3,Wallet,2022-08-26
501721,101901,Electronics,1034.03,3,Card,2024-12-22
501722,103065,Groceries,1949.64,3,UPI,2023-08-23
501723,101515,Groceries,1292.02,4,Card,2022-08-14
501724,100776,Groceries,2667.6,2,Card,2022-05-29
501725,103608,Electronics,2170.38,2,Netbanking,2022-02-03
501726,104530,Toys,314.52,2,Wallet,2022-01-22
501727,100898,Beauty,378.79,3,Card,2022-09-10
501728,104601,Clothing,130.78,4,Card,2024-09-15
501729,100676,Clothing,348.46,1,Netbanking,2021-05-18
501730,103673,Clothing,554.98,4,UPI,2022-10-15
501731,104788,Clothing,85.1,1,UPI,2022-04-27
501732,100705,Beauty,503.94,3,Card,2021-10-27
501733,102145,Clothing,1821.7,4,Card,2021-02-01
501734,101667,Groceries,2251.56,4,Card,2022-04-02
501735,101914,Electronics,60.7,1,UPI,2022-06-26
501736,103760,Toys,58.61,1,Card,2024-11-09
501737,103324,Electronics,239.82,3,UPI,2024-09-17
501738,104832,Toys,2522.29,4,UPI,2021-02-13
501739,100910,Sports,810.22,4,Netbanking,2022-07-01
501740,102685,Clothing,4932.56,4,Wallet,2023-09-11
501741,102223,Groceries,2669.97,2,Wallet,2022-02-28
501742,104593,Groceries,2700.13,1,UPI,2021-02-14
501743,100044,Clothing,215.01,4,Card,2022-01-15
501744,104943,Home,823.75,2,Card,2022-05-12
501745,102383,Sports,6109.99,4,UPI,2023-06-03
501746,103131,Clothing,243.67,1,UPI,2023-08-17
501747,101786,Groceries,1074.64,4,Card,2021-05-18
501748,104280,Sports,556.43,4,Wallet,2022-02-12
501749,102782,Toys,638.95,3,Card,2021-07-04
501750,103336,Toys,2707.41,3,UPI,2022-05-04
501751,103250,Home,1113.79,4,UPI,2021-01-18
501752,101805,Electronics,1756.44,2,UPI,2024-01-01
501753,100359,Electronics,1392.21,2,UPI,2022-09-27
501754,104028,Clothing,953.52,2,Card,2021-06-20
501755,101429,Sports,1932.6,4,Wallet,2024-01-06
501756,104259,Clothing,4287.55,2,Wallet,2022-02-04
501757,103053,Home,4136.95,3,UPI,2023-06-29
501758,101750,Beauty,1919.65,4,Card,2024-05-09
501759,102981,Electronics,851.75,3,Card,2021-08-27
501760,103232,Toys,263.75,3,Card,2024-09-02
501761,103517,Groceries,104.59,2,UPI,2021-11-16
501762,104105,Electronics,365.89,3,Card,2022-06-06
501763,100779,Beauty,549.09,3,Card,2022-06-12
501764,104716,Toys,216.91,1,UPI,2022-04-22
501765,102013,Sports,355.51,1,Cash,2024-09-10
501766,104320,Beauty,154.69,1,Card,2023-01-29
501767,101084,Beauty,939.99,2,UPI,2021-02-11
501768,200004,Clothing,212.05,2,UPI,2021-08-22
501769,102853,Sports,1679.34,3,Wallet,2022-07-10
501770,101601,Groceries,535.33,3,UPI,2022-03-13
501771,104913,Groceries,1387.92,2,UPI,2022-11-07
501772,100498,Home,2619.78,4,Netbanking,2024-07-27
501773,100213,Sports,157.93,4,Wallet,2024-05-12
501774,100207,Groceries,5461.92,4,Cash,2023-01-13
501775,101068,Clothing,1293.59,1,Card,2023-06-27
501776,102885,Books,115.81,3,UPI,2023-03-14
501777,102513,Clothing,502.26,4,Netbanking,2024-08-22
501778,101737,Books,2658.45,1,UPI,2023-05-01
501779,100422,Beauty,1138.3,3,Card,2023-09-24
501780,101144,Home,456.3,4,Card,2023-04-26
501781,100903,Electronics,3436.03,4,UPI,2022-05-25
501782,103722,Groceries,1907.18,1,Card,2024-08-12
501783,103900,Clothing,1646.07,4,Card,2021-01-22
501784,103887,Home,2681.69,3,Netbanking,2023-10-05
501785,104833,Groceries,1812.46,4,Card,2021-08-30
501786,104425,Beauty,455.49,1,UPI,2023-04-23
501787,102470,Home,1102.16,4,Cash,2022-08-01
501788,102040,Groceries,2266.37,1,UPI,2024-11-18
501789,104577,Beauty,289.38,2,Card,2024-12-21
501790,103065,Groceries,263.55,4,Card,2022-03-29
501791,101450,Electronics,257.76,3,UPI,2022-05-22
501792,102800,Groceries,309.19,4,Wallet,2021-08-01
501793,104959,Electronics,180.75,1,Netbanking,2024-06-18
501794,104263,Beauty,2231.45,2,UPI,2023-09-20
501795,101391,Home,2096.6,3,Card,2022-02-13
501796,104757,Home,246.96,4,Card,2022-09-14
501797,104898,Home,1517.12,2,UPI,2022-07-13
501798,101133,Home,1233.33,1,Card,2023-05-22
501799,104496,Home,437.88,3,Cash,2022-10-30
501800,104422,Beauty,359.54,1,Card,2022-08-15
501801,100178,Clothing,396.16,4,Card,2023-12-05
501802,103363,Beauty,1624.01,1,Card,2022-12-08
501803,101501,Beauty,511.59,2,Card,2024-06-14
501804,103378,Groceries,440.81,1,UPI,2022-12-24
501805,104568,Clothing,77.29,3,Card,2023-02-19
501806,102477,Beauty,2916.25,2,UPI,2024-02-11
501807,102038,Beauty,1726.6,4,UPI,2022-05-22
501808,104604,Electronics,818.17,1,Card,2022-03-26
501809,104859,Groceries,3486.11,1,Card,2023-01-20
501810,100291,Clothing,466.97,4,Cash,2022-06-22
501811,104616,Electronics,1397.63,4,Card,2024-05-17
501812,100391,Groceries,486.87,1,UPI,2024-08-06
501813,101667,Groceries,503.25,4,Card,2022-05-13
501814,103811,Groceries,2284.95,2,UPI,2024-04-21
501815,103888,Groceries,1905.88,3,UPI,2022-12-17
501816,103624,Beauty,467.95,2,Card,2022-02-04
501817,100174,Groceries,151.87,1,Wallet,2024-05-16
501818,100629,Home,581.02,2,Card,2024-12-17
501819,104678,Home,1762.83,1,Card,2024-11-14
501820,100388,Beauty,177.16,2,Card,2024-10-21
501821,100372,Groceries,1388.06,1,Wallet,2022-08-07
501822,104178,Groceries,2696.15,4,Card,2024-12-30
501823,103197,Toys,287.01,2,UPI,2023-07-10
501824,101744,Beauty,2428.38,1,UPI,2024-08-28
501825,100812,Home,113.28,4,Card,2021-12-05
501826,104425,Electronics,1369.1,1,UPI,2024-03-16
501827,104937,Electronics,1928.73,2,UPI,2022-04-02
501828,100227,Groceries,756.04,2,UPI,2024-12-05
501829,102742,Groceries,323.38,1,Card,2022-10-07
501830,101291,Electronics,3154.0,4,Wallet,2021-10-09
501831,104158,Groceries,74.21,3,Card,2022-02-18
501832,101716,Groceries,1021.81,1,UPI,2024-01-26
501833,103563,Sports,609.88,1,Cash,2021-06-12
501834,102663,Sports,791.77,3,Card,2023-04-23
501835,102672,Electronics,972.91,1,Card,2024-05-04
501836,104309,Books,968.21,2,Card,2021-06-10
501837,102323,Sports,323.22,2,Netbanking,2021-09-12
501838,104240,Groceries,1416.21,4,UPI,2023-12-30
501839,101802,Electronics,73.2,3,Netbanking,2022-02-16
501840,100858,Electronics,75.69,1,Card,2022-12-15
501841,102248,Sports,831.23,2,Wallet,2021-02-05
501842,102475,Groceries,986.81,1,Card,2024-08-21
501843,102374,Electronics,435.72,3,Netbanking,2022-12-31
501844,104032,Clothing,1012.69,2,Card,2022-04-15
501845,102801,Sports,921.08,3,Card,2021-11-05
501846,104450,Groceries,565.5,1,Card,2024-05-05
501847,102552,Clothing,1315.89,4,Card,2022-04-26
501848,101101,Groceries,3852.31,1,Card,2024-09-21
501849,100617,Clothing,859.9,1,Card,2022-12-05
501850,104366,Groceries,1900.42,3,Card,2023-02-28
501851,100266,Clothing,391.38,2,UPI,2021-10-18
501852,100554,Clothing,1772.33,3,Card,2022-03-06
501853,100298,Electronics,1306.04,2,Card,2022-08-21
501854,102090,Electronics,1274.97,1,Wallet,2022-03-08
501855,102634,Groceries,2732.31,1,Card,2022-10-08
501856,100091,Electronics,368.87,4,Card,2022-05-20
501857,102557,Groceries,601.49,4,Card,2022-11-04
501858,101943,Electronics,154.07,3,Netbanking,2023-03-18
501859,103866,Groceries,1604.08,2,Card,2024-12-03
501860,104145,Groceries,2278.46,4,Card,2024-11-26
501861,103430,Toys,674.71,4,Netbanking,2021-02-10
501862,102343,Beauty,579.61,1,Card,2022-01-19
501863,101063,Groceries,1339.82,1,Card,2023-06-05
501864,104251,Clothing,144.32,3,Card,2024-08-07
501865,101692,Books,467.5,3,Card,2021-07-02
501866,101764,Clothing,597.25,2,Card,2023-02-03
501867,104577,Beauty,927.24,4,Card,2023-11-30
501868,104865,Beauty,826.82,1,Netbanking,2024-06-02
501869,104506,Toys,330.86,2,Card,2024-08-01
501870,104988,Groceries,983.89,4,Card,2021-05-18
501871,104370,Electronics,3172.3,2,Card,2021-12-01
501872,103508,Electronics,82.95,2,Card,2021-05-18
501873,101447,Home,1418.47,3,Card,2022-05-03
501874,104757,Clothing,1226.06,4,Cash,2022-07-30
501875,104396,Groceries,3149.19,2,Card,2022-09-21
501876,101180,Groceries,1293.93,2,UPI,2024-03-15
501877,102436,Sports,1226.49,2,Cash,2023-06-17
501878,100326,Groceries,1812.6,3,Card,2022-02-13
501879,104758,Home,424.05,3,UPI,2024-01-14
501880,102849,Sports,1136.81,1,UPI,2023-10-30
501881,101205,Clothing,929.32,3,Card,2023-05-09
501882,101437,Groceries,742.51,3,Card,2024-01-18
501883,104893,Beauty,149.39,4,Card,2024-01-18
501884,103084,Electronics,465.44,4,Card,2021-08-07
501885,102068,Beauty,444.17,2,Netbanking,2023-04-22
501886,102480,Beauty,1595.92,1,UPI,2021-12-16
501887,100472,Home,3090.76,3,Netbanking,2022-02-09
501888,100355,Home,364.87,4,Card,2024-03-30
501889,102973,Groceries,143.07,1,Netbanking,2021-02-12
501890,102541,Beauty,12113.9,4,Card,2021-09-15
501891,101784,Groceries,1460.09,2,Card,2024-03-28
501892,102810,Home,2660.83,3,UPI,2024-03-01
501893,100340,Electronics,236.41,2,Wallet,2023-05-02
501894,104716,Toys,1985.94,2,Card,2023-12-05
501895,101446,Toys,2064.06,4,UPI,2024-09-06
501896,100334,Sports,247.13,1,Card,2023-10-11
501897,100831,Clothing,261.23,3,Card,2024-05-02
501898,100457,Groceries,470.24,1,Card,2024-07-10
501899,100873,Clothing,343.22,2,Card,2022-03-11
501900,102051,Beauty,4496.49,3,Card,2022-06-14
501901,103685,Home,591.08,2,UPI,2024-08-13
501902,101333,Clothing,1769.09,4,Card,2021-03-10
501903,102152,Beauty,2012.02,1,UPI,2023-11-15
501904,104647,Groceries,635.2,1,UPI,2022-07-22
501905,101463,Beauty,1427.06,2,Card,2022-05-28
501906,103968,Clothing,186.88,1,UPI,2021-07-02
501907,100763,Electronics,656.93,1,UPI,2021-02-23
501908,100873,Sports,4154.85,2,Card,2024-01-10
501909,102253,Beauty,271.47,3,Card,2021-06-09
501910,101146,Clothing,634.75,4,Netbanking,2024-11-10
501911,104525,Clothing,1925.76,3,Wallet,2023-01-08
501912,100235,Beauty,1363.87,3,Card,2021-09-21
501913,102996,Beauty,1248.04,4,Cash,2022-09-13
501914,103034,Books,2352.89,2,UPI,2023-10-03
501915,100307,Groceries,85.43,2,Card,2024-08-25
501916,103659,Home,1819.7,4,Cash,2023-12-04
501917,102317,Beauty,2620.08,1,Wallet,2021-07-20
501918,103606,Clothing,69.57,3,Card,2024-07-31
501919,104126,Clothing,1032.35,1,Card,2021-05-27
501920,101588,Home,564.34,2,Cash,2024-11-28
501921,102406,Groceries,112.52,3,Card,2022-12-12
501922,101289,Groceries,699.02,2,Card,2024-04-22
501923,100975,Electronics,1289.49,4,Wallet,2022-07-01
501924,100001,Home,3066.17,4,Card,2024-05-17
501925,104802,Groceries,1212.78,1,UPI,2023-05-22
501926,102181,Beauty,2381.74,1,Card,2022-07-29
501927,100060,Groceries,205.54,2,Card,2021-03-23
501928,100039,Groceries,333.66,2,Card,2021-09-20
501929,101420,Books,4269.64,4,Card,2023-07-12
501930,100064,Home,2670.7,3,Card,2023-11-29
501931,101846,Groceries,371.81,4,UPI,2021-10-13
501932,100296,Beauty,1214.18,2,UPI,2021-01-23
501933,100176,Sports,590.49,4,Netbanking,2021-10-30
501934,103362,Home,808.68,1,UPI,2021-07-25
501935,104539,Beauty,2416.89,1,Card,2024-12-26
501936,102008,Electronics,1646.86,2,Wallet,2021-04-05
501937,104183,Groceries,376.87,4,Card,2022-04-20
501938,100130,Beauty,505.74,2,Card,2024-10-31
501939,103891,Groceries,460.5,3,UPI,2021-05-17
501940,100294,Toys,1870.57,1,Card,2021-05-31
501941,104194,Groceries,858.22,4,Card,2022-12-04
501942,104417,Groceries,3662.39,1,Cash,2021-07-21
501943,103926,Clothing,2085.87,4,Card,2023-08-01
501944,104100,Sports,334.68,1,UPI,2024-06-27
501945,102782,Groceries,1899.81,2,Cash,2021-03-15
501946,101305,Electronics,896.46,1,Wallet,2024-09-07
501947,103212,Books,401.17,4,Card,2022-07-03
501948,102173,Toys,591.81,2,Card,2022-09-29
501949,100020,Groceries,4346.08,4,UPI,2023-09-27
501950,102360,Clothing,843.89,3,Card,2023-09-25
501951,103266,Clothing,1575.87,4,UPI,2024-04-04
501952,100064,Beauty,828.0,4,UPI,2023-10-22
501953,103108,Home,607.41,2,UPI,2024-09-23
501954,103273,Beauty,1960.04,4,UPI,2021-10-18
501955,100765,Toys,2313.21,3,Cash,2021-03-12
501956,102125,Home,139.52,3,Card,2021-04-18
501957,104807,Groceries,442.5,2,UPI,2022-08-21
501958,104425,Clothing,900.82,3,Card,2024-04-19
501959,102013,Beauty,506.63,2,Card,2023-11-15
501960,101736,Home,1886.66,1,Card,2024-03-20
501961,100584,Toys,196.24,4,UPI,2024-07-12
501962,100160,Toys,1968.19,4,Wallet,2021-07-22
501963,101469,Groceries,1204.44,4,Netbanking,2024-05-28
501964,104699,Clothing,459.92,4,Card,2022-07-23
501965,104782,Sports,556.75,2,UPI,2024-01-11
501966,104053,Electronics,292.39,4,Card,2021-06-13
501967,101740,Clothing,399.34,3,Netbanking,2023-07-19
501968,100690,Electronics,1565.91,3,Cash,2024-07-16
501969,102987,Beauty,615.7,1,Card,2024-04-21
501970,103237,Toys,1445.72,2,Card,2021-06-29
501971,102096,Electronics,916.12,1,Card,2022-08-21
501972,103457,Home,238.4,4,Card,2022-04-17
501973,103728,Home,879.55,3,UPI,2024-02-09
501974,200002,Sports,1745.02,2,Card,2023-12-05
501975,102496,Sports,474.03,3,Card,2022-06-16
501976,103953,Groceries,1303.23,2,UPI,2022-09-01
501977,100116,Groceries,316.32,1,Cash,2022-03-07
501978,103411,Groceries,225.0,4,Card,2024-10-13
501979,101152,Toys,585.97,1,Card,2023-12-19
501980,101326,Clothing,641.59,4,Card,2023-09-02
501981,100434,Books,1767.6,3,Card,2023-09-02
501982,100942,Clothing,789.6,1,Card,2021-08-12
501983,104958,Home,151.67,1,Wallet,2023-03-21
501984,102042,Beauty,1256.14,3,Card,2021-07-08
501985,104640,Beauty,810.16,3,Card,2021-02-28
501986,100796,Groceries,533.52,3,Card,2023-10-29
501987,100987,Groceries,1994.71,2,Cash,2023-04-05
501988,102759,Electronics,251.23,3,Card,2022-02-10
501989,101733,Beauty,2983.15,2,Netbanking,2022-09-06
501990,103217,Beauty,537.87,3,UPI,2023-11-11
501991,102076,Electronics,791.52,2,Wallet,2022-01-19
501992,104049,Groceries,3228.03,3,Card,2022-02-16
501993,102130,Clothing,1768.75,2,Card,2024-08-21
501994,102845,Clothing,142.65,4,UPI,2022-12-29
501995,101581,Clothing,1086.14,4,UPI,2024-08-26
501996,103507,Books,495.91,1,UPI,2021-08-19
501997,103286,Sports,902.32,3,UPI,2021-08-24
501998,101955,Electronics,1680.27,3,UPI,2022-10-25
501999,101356,Groceries,872.63,2,Wallet,2021-02-15
502000,103080,Groceries,138.4,1,Wallet,2021-08-10
502001,104711,Groceries,955.98,4,Card,2023-01-22
502002,100629,Beauty,79.31,1,Card,2021-06-05
502003,103983,Groceries,564.01,2,UPI,2024-01-24
502004,102684,Clothing,830.18,3,Card,2023-03-29
502005,102602,Clothing,1291.66,1,Card,2024-01-12
502006,104793,Groceries,896.77,3,Card,2024-06-22
502007,103043,Groceries,247.77,4,Wallet,2022-07-29
502008,104148,Beauty,3279.74,2,Card,2021-01-10
502009,102554,Beauty,1310.81,3,Netbanking,2021-03-30
502010,101230,Electronics,507.46,1,Card,2023-06-28
502011,103470,Home,4105.55,2,UPI,2021-11-22
502012,104618,Home,2620.37,4,Card,2021-10-13
502013,104213,Sports,235.87,1,Card,2021-08-03
502014,100961,Sports,1328.55,3,Cash,2023-09-23
502015,101559,Beauty,1035.37,3,Wallet,2024-01-01
502016,102565,Electronics,307.03,2,Card,2024-05-16
502017,102841,Groceries,369.07,4,UPI,2024-03-08
502018,100945,Beauty,1045.51,1,UPI,2024-11-03
502019,101126,Beauty,515.07,4,Card,2023-09-09
502020,103794,Groceries,2210.95,1,Card,2022-02-06
502021,103644,Home,173.42,1,Netbanking,2022-09-04
502022,104199,Groceries,2994.52,2,Card,2022-06-07
502023,104663,Beauty,2253.25,3,Card,2021-12-06
502024,101508,Sports,1660.15,3,Wallet,2024-04-14
502025,104316,Groceries,415.5,3,Card,2023-04-09
502026,103346,Home,1556.14,4,Card,2023-06-25
502027,104779,Clothing,743.15,1,Cash,2021-12-23
502028,101333,Groceries,1255.35,2,Card,2022-01-13
502029,101321,Toys,499.73,4,UPI,2024-09-01
502030,103508,Electronics,2218.43,1,Card,2021-03-16
502031,104644,Clothing,99.71,2,Wallet,2024-01-28
502032,104114,Home,1461.08,1,Card,2021-09-22
502033,103628,Beauty,2166.73,2,Card,2023-06-30
502034,101909,Groceries,1297.6,4,Card,2023-10-11
502035,103575,Home,305.82,1,Card,2024-01-12
502036,103994,Electronics,452.54,1,Netbanking,2021-08-16
502037,103760,Beauty,918.09,4,Card,2021-05-11
502038,103390,Groceries,529.59,2,Card,2023-10-31
502039,100213,Sports,55.91,3,Card,2022-06-29
502040,103315,Home,99.83,3,Wallet,2021-09-01
502041,102372,Electronics,1802.02,2,Card,2024-06-03
502042,104793,Groceries,154.9,2,UPI,2021-08-16
502043,103046,Groceries,3207.67,3,UPI,2021-09-02
502044,103052,Beauty,751.66,1,Netbanking,2022-03-20
502045,104968,Clothing,1753.51,4,UPI,2022-09-07
502046,100444,Toys,210.93,3,Card,2023-06-06
502047,101357,Electronics,3182.68,2,Card,2023-04-05
502048,103294,Electronics,91.27,1,Card,2023-07-25
502049,101549,Toys,101.66,2,UPI,2022-01-17
502050,101716,Sports,117.36,3,Card,2024-04-30
502051,104478,Beauty,180.99,4,Card,2022-10-01
502052,102886,Toys,850.58,4,Card,2022-06-06
502053,100488,Books,1912.97,1,Wallet,2023-04-22
502054,101523,Electronics,452.48,4,UPI,2021-06-07
502055,100359,Groceries,1693.45,3,Card,2024-07-03
502056,102751,Groceries,1834.99,3,Card,2022-07-01
502057,100849,Beauty,2916.78,3,Card,2022-05-21
502058,104304,Groceries,244.11,1,Card,2023-04-01
502059,102875,Home,224.77,3,UPI,2021-06-16
502060,100277,Beauty,206.26,4,Netbanking,2021-01-22
502061,101481,Sports,584.25,1,Netbanking,2021-03-08
502062,103089,Electronics,856.63,3,Wallet,2022-12-11
502063,101659,Clothing,793.01,3,Card,2022-09-04
502064,102547,Electronics,406.55,2,Cash,2023-04-28
502065,104551,Clothing,1217.37,3,UPI,2022-08-10
502066,101737,Groceries,545.48,1,UPI,2023-06-07
502067,101659,Electronics,597.0,2,Wallet,2021-01-17
502068,104094,Beauty,183.83,1,Wallet,2022-10-21
502069,101570,Books,1126.47,3,Cash,2023-02-01
502070,100369,Books,1328.03,4,Card,2021-09-12
502071,100882,Groceries,1752.33,2,Card,2024-04-26
502072,104737,Beauty,2862.2,2,Wallet,2021-11-24
502073,104665,Sports,1792.94,2,Card,2024-11-04
502074,101101,Beauty,372.62,1,Netbanking,2021-12-12
502075,102739,Beauty,372.48,2,UPI,2021-08-28
502076,100653,Books,3009.36,4,Netbanking,2021-11-03
502077,103378,Groceries,1923.54,4,Card,2021-06-25
502078,100909,Sports,1879.27,2,Card,2021-11-09
502079,100227,Sports,1576.33,1,Cash,2023-06-25
502080,104116,Groceries,423.06,1,Card,2022-06-28
502081,101604,Groceries,2306.0,1,UPI,2021-12-01
502082,100517,Groceries,235.02,3,Netbanking,2024-11-03
502083,104166,Toys,566.97,1,Card,2023-04-16
502084,103809,Beauty,560.45,1,Card,2023-06-19
502085,103424,Home,1035.54,2,UPI,2022-12-02
502086,104556,Clothing,797.1,3,Card,2024-09-18
502087,102436,Groceries,789.0,2,Card,2024-03-09
502088,100610,Beauty,1017.77,1,Wallet,2024-08-01
502089,100287,Electronics,694.23,1,UPI,2024-09-28
502090,101569,Clothing,395.19,2,Wallet,2021-09-26
502091,100413,Beauty,1359.2,3,Card,2023-03-17
502092,102644,Home,1926.4,3,UPI,2021-07-05
502093,100065,Home,832.4,2,Card,2021-04-20
502094,102197,Electronics,1308.02,1,Card,2023-02-06
502095,100873,Groceries,969.8,3,Wallet,2021-02-04
502096,101821,Sports,122.97,3,Card,2024-05-30
502097,103380,Electronics,710.07,4,Card,2023-03-09
